ticker,earnings_date,sector,beta,eps_estimate,quarter,day_of_week,eps_surprise_avg,beat_rate_last_8,rsi_14,macd_diff,sma_ratio_20_50,price_return_30d,price_return_7d_before_cutoff,price_return_90d,volatility_30d,volume_avg_30d,volume_trend,price_to_avg_30d,spy_return,relative_return_30d,beat
DHR,2015-10-22,Healthcare,0.823,1.04,4,3,0.01242437337942957,0.5,57.00492999385848,0.15777274117719778,0.9900638117721664,0.026758160878518344,0.07504512464342272,0.03865905722984153,0.013732111593627501,0.40103709709329444,0.8102483257402712,1.0262685590507794,0.04015339923568062,-0.013395238357162276,1
DHR,2015-07-23,Healthcare,0.823,1.04,3,3,0.00014941429595986691,0.4,62.388337357717106,0.12773524972779302,1.0048323000246155,0.03543031152045084,-0.0002331110600839459,0.05114851059241765,0.00859099958608388,0.3118643480922804,1.378069788764205,1.0315370695031856,0.015241467869224534,0.020188843651226307,1
DHR,2015-04-23,Healthcare,0.823,0.93,2,3,0.0032744142959598697,0.5,50.39623341538737,0.029531880531191768,0.9944242631749415,-0.008866766124227543,0.0058927249879552335,0.009340875691053574,0.008880995071473169,0.6151162230854388,0.9105824090708896,1.0001961220244588,0.004034247126031287,-0.01290101325025883,0
DHR,2015-01-27,Healthcare,0.823,1.04,1,1,0.004365885727946493,0.6666666666666666,42.62085892262311,-0.1984933850107713,1.0146785389440038,-0.021378090054901433,-0.008233036235300806,0.07625316362052814,0.01007780080519406,0.5863901031004265,1.189816927230734,0.9789333956236912,-0.023195786526536644,0.0018176964716352106,0
DHR,2014-10-16,Healthcare,0.823,0.89,4,3,0.0009308510638298467,0.5,34.8400330693417,-0.16184956096988412,1.0036008683062665,-0.045406717269892094,-0.044569755302962144,-0.06979241342916864,0.011308238235314027,0.5592935365117249,1.231524430361002,0.9532842527103788,-0.03247261298428983,-0.012934104285602266,1
DHR,2014-07-17,Healthcare,0.823,0.94,3,3,0.012500000000000011,1.0,43.79351903444392,-0.13148275564666217,1.0227419584946866,-0.005747528377016753,-0.013380426572134785,0.024009388811296217,0.006600788550249119,0.5417826225780119,1.0081190421644173,0.9828802618445531,0.025527881140539943,-0.031275409517556696,0
DHR,2014-04-16,Healthcare,0.823,0.8,2,2,,,53.84006937541904,0.03547186629106239,0.9923064214600475,-0.016593962888793334,0.0008134883186645681,0.01305381310343745,0.010387381686595008,0.602236286940527,0.9939600336486581,1.0058683754631388,0.011278378384952825,-0.02787234127374616,1
PFE,2026-05-05,Healthcare,0.307,0.72,2,1,0.3201006246960686,1.0,41.347804867630416,-0.10384053023228487,1.0054829725788124,-0.03533704327248388,0.011021359569069133,0.07522233135457035,0.013117370092032375,0.5678781401387406,0.911497147632918,0.9699396769057932,0.06387046764737248,-0.09920751091985636,1
PFE,2026-02-03,Healthcare,0.307,0.57,1,1,0.3730182448333683,1.0,70.80487574561982,0.13505522953297014,1.0038342915076155,0.04231735791657587,0.014636042943996008,0.1353352187448682,0.012157926812766407,0.4428036342854756,1.0738574145193962,1.0574570834532353,0.023153362354358942,0.01916399556221693,1
PFE,2025-11-04,Healthcare,0.307,0.63,4,1,0.46220637910346984,1.0,44.927921957005616,-0.05805276010970058,1.01648418290284,0.018711057728398872,-0.021790694314166914,0.03715155687057581,0.021395035664763477,0.336147616901593,0.7294235358333446,0.9844892371734364,0.04518469011666637,-0.0264736323882675,1
PFE,2025-08-05,Healthcare,0.307,0.57,3,1,0.4461880724673142,1.0,49.25143688805468,-0.06957190367851138,1.0330755785619128,0.013085998182662761,-0.05896030597832891,-0.03814904160902999,0.013250414829084992,0.6174665058588663,0.982167706496648,0.9974075444184057,0.0571746083518736,-0.04408861016921084,1
PFE,2025-04-29,Healthcare,0.307,0.67,2,1,0.5048652746914875,1.0,39.070263820277965,-0.004618645371259333,0.934398474677247,-0.13312800117844747,-0.11295561962264888,-0.10432260151073125,0.01911643498333574,0.17151002938600815,0.9493972053999548,0.9299798612085722,-0.048718989834153126,-0.08440901134429435,1
PFE,2025-02-04,Healthcare,0.307,0.46,1,1,0.023585081454772394,1.0,58.45369490191391,0.04425590141078434,1.020104528565162,0.07182623817259115,-0.030593307370681555,-0.07177824153049939,0.014847114135551157,0.340814674676516,0.9390303119160421,1.0282462699188013,0.0036809810892211026,0.06814525708337005,1
PFE,2024-10-29,Healthcare,0.307,0.61,4,1,-0.2858411480534244,1.0,45.62611923798263,-0.028422147759088273,1.0003886996913338,-0.02764678467493975,0.02611141154760377,0.06236873181699165,0.013241862187112912,0.5195430288069895,0.9803136509699802,0.9862300739440253,0.05535383869520527,-0.08300062337014502,1
PFE,2024-07-30,Healthcare,0.307,0.46,3,1,-0.3231350011268876,1.0,59.67634854907385,0.121161116907198,1.004651066922447,0.05094408942725792,0.050541451837418316,0.06451791311870525,0.012482207334112426,0.6097296473412464,1.1178590801827835,1.0422186928055557,0.037163039003609066,0.013781050423648855,1
PFE,2024-05-01,Healthcare,0.307,0.51,2,2,-0.41448972483455243,1.0,44.689371904700316,0.016458407987152757,0.9813051258240293,-0.06909994322520019,-0.03638402336105451,0.02048671969625504,0.00918268791216787,0.47906086572232076,0.9452172567566152,0.9755523330045036,-0.017422829672703255,-0.051677113552496934,1
PFE,2024-01-30,Healthcare,0.307,-0.18,1,1,-0.0015623744072019892,1.0,46.67678883728456,-0.03706926416355051,0.9954797196582117,-0.012161338928100562,-0.03464502825272242,-0.15627225144552848,0.019843616197107273,0.32039925608594183,0.7653051958187501,1.0007627000103618,0.05785692253252028,-0.07001826146062085,1
PFE,2023-10-31,Healthcare,0.307,-0.34,4,1,0.1912947684499409,1.0,30.24651381080305,-0.16826944100364527,0.9575201284897693,-0.10710103360715861,-0.0059753913479903,-0.23192647850531345,0.01641251465332994,0.4737719278850153,1.115687797922573,0.9271502696906748,-0.04789532877256264,-0.059205704834595974,1
PFE,2023-08-01,Healthcare,0.307,0.58,3,1,0.18901851893424929,1.0,50.8027836991614,0.18557392334273182,0.9679630867983268,-0.07117795719324504,0.00645524000260389,-0.07205792579568304,0.012717408344623635,0.41450718666547337,0.8054857671391074,0.9938854555130509,0.053784661264016265,-0.12496261845726131,1
PFE,2023-05-02,Healthcare,0.307,0.99,2,1,0.1363742417676791,1.0,33.94815178691776,-0.1246545389944152,0.9953572586575461,-0.014285725932889237,-0.008904885926595996,-0.27145612463666935,0.00935039093176939,0.3626525902488435,0.9377100208185161,0.9683535901138748,0.040588565361746376,-0.05487429129463561,1
PFE,2023-01-31,Healthcare,0.307,1.04,1,1,0.17268060781542452,0.875,27.453081267861364,-0.4052911293503406,0.9771734388797201,-0.13553728405844623,-0.045481706026135216,-0.01843239635670313,0.017639771078085002,0.3381774865084983,1.1146109942466051,0.899851301902414,0.022268438445575134,-0.15780572250402136,1
PFE,2022-11-01,Healthcare,0.307,1.4,4,1,0.16216291449956605,0.875,58.66736069094077,0.3669658039762481,0.9614688540754545,-0.012134225711562308,0.012996148313635825,-0.012599048097419074,0.015253305295044288,0.5564948859488676,1.0783278528892577,1.03560305552171,-0.020523978704451773,0.008389752992889465,1
PFE,2022-07-28,Healthcare,0.307,1.78,3,3,0.14860524424045118,0.875,48.543444316962876,-0.11889197310551661,1.0082076307918988,-0.04394999751274875,-0.00994099337762222,-0.013648165199170004,0.01993301287729211,0.4266087576798223,0.7427386115227196,1.00527673596126,-0.02603785239631773,-0.017912145116431022,1
PFE,2022-05-03,Healthcare,0.307,1.57,2,1,0.1887203838778838,0.875,38.40570016355657,-0.4468996835232659,1.0204192058790051,-0.060907803034772834,-0.019481781397126197,-0.1934241310411442,0.017190383682764203,0.5127930779375341,0.8472082690595741,0.9392120103418057,-0.020595845152803882,-0.04031195788196895,1
PFE,2022-02-08,Healthcare,0.307,0.87,1,1,0.10663642585689426,0.75,46.117572714,-0.1210176298922162,0.9884523231131591,-0.12367273068063178,-0.09020290642935203,0.22764879192558984,0.01872059360521782,0.5826752307327172,0.9688804110749216,0.9579785333768337,-0.0044618031088052845,-0.1192109275718265,1
PFE,2021-11-02,Healthcare,0.307,1.09,4,1,0.052818103076173246,0.75,55.64681173537718,0.2299320191594964,0.95053435575407,-0.02702689727867491,-0.03322408091277396,0.11503163457945464,0.009325159221468149,0.4257489289610701,0.9288790517206896,1.013974492474932,0.021302257777746636,-0.04832915505642155,1
PFE,2021-07-28,Healthcare,0.307,0.98,3,2,0.07531346485724928,0.75,67.59048111216894,0.12066368214201365,1.0028946186392054,0.03039389866178821,0.002275275222145101,0.16984420436381842,0.009768208358389683,0.4670283849102842,1.087607983187747,1.0342130872537398,0.03396570488098516,-0.003571806219196949,1
PFE,2021-05-04,Healthcare,0.307,0.78,2,1,0.051209144520052256,0.75,64.47919690522647,0.047877000622035815,1.0434967651061213,0.07312286184470995,0.08259186282224573,0.02717434917705308,0.010506668871854748,0.5264522662527565,1.0244824125806615,1.0417604937753253,0.058036843500337554,0.015086018344372398,1
PFE,2021-02-02,Healthcare,0.307,0.46,1,1,0.0600172404720763,0.875,51.48954519594829,0.038737570039395486,0.9789573322809995,-0.09265534898054739,-0.004610784727283934,0.07901045738090517,0.013235970207255206,0.40791026656555185,0.8579913817734722,0.9993661896117915,0.052213998948450246,-0.14486934792899764,0
PFE,2020-10-27,Healthcare,0.307,0.71,4,1,0.10891546855022259,0.875,57.123688016589114,0.1133683346887017,0.9886580554588852,0.03620801361246384,0.012372761642383878,0.13478504207884345,0.012134212437768467,0.530502141994183,1.0529623055148207,1.0246625071453412,0.01461065970669262,0.02159735390577122,1
PFE,2020-07-28,Healthcare,0.307,0.66,3,1,0.08012758976234383,0.875,66.6788030750321,0.2966217495286209,0.9673416705326892,0.013255845330392146,0.04356851113921012,0.13285363923013183,0.01986546899857024,0.4611172611994701,0.8466824479787812,1.0759951403566017,0.017613356750574516,-0.0043575114201823695,1
PFE,2020-04-28,Healthcare,0.307,0.73,2,1,0.0894883203559511,0.875,55.81000836848907,0.24869588484061445,0.9940288589268149,0.029777249981339793,0.10677172834608739,-0.0585073399018371,0.04331870501857444,0.5784811076285246,0.6173818038006041,1.081589686267884,-0.047758313677055075,0.07753556365839487,1
PFE,2020-01-28,Healthcare,0.307,0.58,1,1,0.10638760880696366,1.0,66.05489332591982,0.07179502009294281,1.0233719323240111,0.0535385516293978,0.007912297479843122,0.09253897332853644,0.007718442310244751,0.32812736219424826,1.0613969765100033,1.029554145960053,0.05735349617875585,-0.003814944549358046,0
PFE,2019-10-29,Healthcare,0.307,0.62,4,1,0.06396825396825398,1.0,53.75291905054143,0.07334801666353395,1.0028783539054862,-0.02619605231597566,0.023977546205222966,-0.14247176739353618,0.009022346519189617,0.3970269607072521,0.7662401554724109,1.0064463544307154,0.000469201925574092,-0.026665254241549752,1
PFE,2019-07-29,Healthcare,0.307,0.75,3,0,0.07095023595023597,1.0,47.674253779925785,-0.09529013664882652,1.0162164308386186,-0.005804505690317319,-0.04115780984346751,0.04879296245545217,0.009864539880590129,0.5300945221887784,0.9548754785679809,0.9900805769718991,0.035916757541259114,-0.04172126323157643,1
PFE,2019-04-30,Healthcare,0.307,0.75,2,1,0.04775203775203779,1.0,30.951501996949546,-0.27205702567029916,0.9949496506431332,-0.055355763765159494,-0.02637706791196781,-0.09954103100850664,0.011195490949720527,0.32791954574759485,1.1017727497540757,0.9415905568055827,0.0525248620642369,-0.10788062582939639,1
PFE,2019-01-29,Healthcare,0.307,0.63,1,1,0.07056949806949808,0.875,45.487093537537014,-0.00885476764537338,0.9816975958581506,-0.03756823157623612,-0.008555076835591202,0.004390177146973873,0.015954958710484777,0.45626767638665544,0.9430274836191694,0.9857895278835733,0.003129732254630868,-0.04069796383086699,1
PFE,2018-10-30,Healthcare,0.307,0.75,4,1,0.06826180576180577,0.75,52.52884977053113,-0.07395607326617382,1.027044386110541,0.03984909097636513,-0.035346556147010544,0.22996404616957755,0.012436929539447524,0.49297225952788887,1.1957734355437635,1.0033900320453124,-0.0493613649171486,0.08921045589351373,1
PFE,2018-07-31,Healthcare,0.307,0.74,3,1,0.048401035901035894,0.75,65.10862814220212,0.001940863947924365,1.0154434275992357,0.038567303467163194,0.01383237724682429,0.03501920974563144,0.005662052098041128,0.4092056260549833,0.8710631026061239,1.0243634899573528,0.014177728314908489,0.024389575152254706,1
PFE,2018-05-01,Healthcare,0.307,0.74,2,1,0.04572858733306489,0.75,62.09917464365535,0.08635204868628626,0.9994528898984913,0.008435304896345697,0.022390170286248345,0.02083314453056717,0.011445949849894308,0.6636780079940604,0.86200626529227,1.0291679504708942,-0.04584715976151854,0.05428246465786424,1
PFE,2018-01-30,Healthcare,0.307,0.56,1,1,-0.0006649700899042862,0.75,56.32243613644067,0.004851657414349217,1.0112011764907434,0.03021815169565234,-0.004631007804276277,0.03992285706845311,0.007281143106695718,0.44709805692773674,1.2235396548766555,1.0064140760119102,0.07241882589438875,-0.04220067419873641,1
PFE,2017-10-31,Healthcare,0.307,0.65,4,1,-0.012389535846728117,0.75,58.90877834951904,-0.03941887321852938,1.0314909184458956,0.034512511006043134,-0.0005556499737591203,0.10247698580239062,0.0074421171158169245,0.5797810574137262,0.9169195560017721,1.0094909365143314,0.030632129661144925,0.0038803813448982094,1
PFE,2017-08-01,Healthcare,0.307,0.66,3,1,-0.008112898505574642,0.75,44.57843392209625,-0.03067889970063279,1.0136589028669294,0.015960606444441083,0.0009030435842662943,-0.026212494285131283,0.00575129589184905,0.5375597891082127,0.8954723971569556,0.9900990540406337,0.01666954749705374,-0.0007089410526126549,1
PFE,2017-05-02,Healthcare,0.307,0.67,2,1,0.038969869472715746,0.75,44.409830177935746,-0.03605571475897236,0.9994210057780553,-0.013442622366308665,-0.0055576293348331696,0.039120611738558964,0.0045171352565988015,0.4715170726015066,0.975110895436014,0.9897390591168651,0.011345891345891257,-0.024788513712199922,1
PFE,2017-01-31,Healthcare,0.307,0.51,1,1,0.06338540491766298,0.875,31.12774355917648,-0.14144224330632063,1.0089993909067234,-0.017350479392107765,-0.023129854799500915,-0.07848073687871204,0.008989558756712021,0.5929039448567298,1.151757461803803,0.956989030224852,0.010734645278213328,-0.028085124670321093,0
PFE,2016-11-01,Healthcare,0.307,0.62,4,1,0.11153531004100262,1.0,32.29980424305273,-0.035073322891520764,0.9748539052614954,-0.04890979032059295,-0.03417520253674278,-0.05656992083472756,0.008425200622140876,0.6237923520221401,0.9775911162435752,0.9669690498752027,0.009860678791069333,-0.05877046911166228,0
PFE,2016-08-02,Healthcare,0.307,0.62,3,1,0.12270156314273961,1.0,71.38755108204592,-0.001469955789640487,1.0300468444990554,0.052586553796321045,0.024322360672259125,0.2617938070626684,0.008370407701050941,0.49410131126638757,0.7514025675684325,1.0345215749596879,0.04728486701975032,0.005301686776570724,1
PFE,2016-05-03,Healthcare,0.307,0.55,2,1,0.07836019022993815,1.0,65.59639505879711,0.022419038477366426,1.044824172961859,0.11882173850739641,-0.004578829451794886,0.024624390466069235,0.014143002411026503,0.19813470612654477,0.5633404537816927,1.0536885359045267,0.038717095312303274,0.08010464319509314,1
PFE,2016-02-02,Healthcare,0.307,0.52,1,1,0.0782694790543213,1.0,38.854909789591,-0.01407007847637759,0.9766662791850806,-0.04335601362113983,-0.02530840454356087,-0.0765364288250786,0.00993443173627663,0.5054331114267359,1.0977945764143784,0.9683735200346485,-0.05224930271552686,0.008893289094387025,1
PFE,2015-10-27,Healthcare,0.307,0.51,4,1,0.04324274108640684,1.0,57.60297151489939,0.12473946575571287,0.9939050880377418,0.06382977864958561,0.043342056485812464,0.006630686817062248,0.016120652765697803,0.6186126290355195,0.7975698375659533,1.0354069472806555,0.04813370326976574,0.015696075379819874,1
PFE,2015-07-28,Healthcare,0.307,0.52,3,1,0.0283979367679183,1.0,63.48254104774949,0.09030516447409274,1.0010435835360516,0.03322585455468441,0.03354115194192264,0.04208115918458888,0.007583062567923755,0.6211571010943856,0.8312342099431089,1.02664510561998,0.020772657674368977,0.012453196880315431,1
PFE,2015-04-28,Healthcare,0.307,0.49,2,1,0.027284764226174277,1.0,53.644764766787816,-0.009219587600659662,1.0079990777794368,0.03285949046925718,0.02213791052888303,0.10476420549224441,0.008885590318501026,0.4720618580806294,0.892439033915794,1.0089160069889882,0.027102805843927325,0.005756684625329855,1
PFE,2015-01-27,Healthcare,0.307,0.53,1,1,0.0300903774587984,1.0,68.86048323671679,0.0506817261000152,1.019761464221848,0.034698991732166506,0.04047186992099383,0.1267861020019012,0.010719776330058158,0.5516676489147078,1.1603027204785907,1.0404881052135702,-0.023195786526536644,0.05789477825870315,1
PFE,2014-10-28,Healthcare,0.307,0.55,4,1,0.026953748006379508,1.0,40.659817375522294,-0.06951668122907201,0.99168429581396,-0.03940231282788975,-0.02030260224626046,-0.03649162033505937,0.01042375228273972,0.6589390910320968,1.2114258663489033,0.9650447228827433,-0.025455221107395065,-0.013947091720494686,1
PFE,2014-07-29,Healthcare,0.307,0.57,3,1,0.03636363636363619,1.0,56.213864027814594,0.015021884477888478,1.0140843438485263,0.03355895498407491,-0.004280193211039562,-0.01499337267181211,0.008102848220113658,0.6491106368781066,1.063065765086285,1.0174184168434093,0.01814774981495826,0.015411205169116649,1
PFE,2014-05-05,Healthcare,0.307,0.55,2,0,,,60.16644785130164,0.06767216573354126,0.9829171924957408,0.01973260322323478,-0.020084062391333646,0.07190338786709494,0.014477352256103476,0.42500345584015464,1.0107629516268641,1.0228904848417675,0.007378867583076598,0.012353735640158181,1
GILD,2026-05-07,Healthcare,0.343,1.91,2,3,0.056048513383700746,1.0,37.781449022482285,-0.6564255047583036,0.9681214280247098,-0.07278008020546389,-0.044091242368105354,0.058677658322054294,0.01345076303893638,0.3811797095286874,1.0079870872511958,0.957678857545662,0.09218341379290784,-0.16496349399837174,1
GILD,2026-02-10,Healthcare,0.343,1.81,1,1,0.07855420074151678,0.875,74.87678595058384,1.5021687531536814,1.0365122253358694,0.152787845881031,0.11050215656186602,0.2994535324687222,0.017872488382292797,0.2989478545798387,1.1972073494364694,1.118419733619578,0.013135600020267146,0.13965224586076386,1
GILD,2025-10-30,Healthcare,0.343,2.14,4,3,0.11580925048526114,0.875,59.9174579971973,0.5402296261707629,1.0146115497423829,0.06135721381175929,0.04155663314748281,0.12572661317965417,0.014576098768035778,0.47631858503882185,0.9307846234767427,1.0449548227425434,0.024661110843579914,0.03669610296817938,1
GILD,2025-08-07,Healthcare,0.343,1.96,3,3,0.17349419946485295,0.75,52.21633003291221,0.17832525513917596,1.015526924011584,0.03972225739652835,0.013114466503022282,0.05946528754822,0.017795587980439072,0.30682422143048493,0.7992809668661127,1.0134568402908661,0.06110850388235356,-0.02138624648582521,1
GILD,2025-04-24,Healthcare,0.343,1.78,2,3,0.13638597947668027,0.625,43.75477394368297,-0.45823962736864143,0.9937005846575575,-0.10336669325642345,-0.060687261315806595,0.15226920657519294,0.017282937672402555,0.391019907538447,1.057940073641185,0.9593575514805684,-0.0832170787049763,-0.020149614551447148,1
GILD,2025-02-11,Healthcare,0.343,1.7,1,1,0.10129239658897975,0.625,68.6917005997144,0.5774368840461138,1.0104874936104982,0.07574931044169131,0.03214984768139528,0.2019659906330018,0.0109014068177556,0.3035274135752605,1.0061587279923572,1.05282953914928,0.030208949297742205,0.045540361143949104,1
GILD,2024-11-06,Healthcare,0.343,1.55,4,2,0.07366302830940986,0.625,64.45657811678782,-0.032669399177351455,1.0428303357431234,0.052324279347685465,0.03778685844123175,0.28020641141635805,0.009257915895180248,0.24545401053785873,0.8974015176610063,1.031646229708915,0.01893059053388413,0.03339368881380134,1
GILD,2024-08-08,Healthcare,0.343,1.6,3,3,-0.036131179007663244,0.625,66.55804439756652,0.3051840492716349,1.060600929574168,0.11680549061609558,0.03798902903827717,0.06679520379498594,0.016016926967225047,0.25702013710368465,0.8212624086283205,1.071633627603095,-0.0040917242021814015,0.12089721481827698,1
GILD,2024-04-25,Healthcare,0.343,-1.52,2,3,-0.03083384476296057,0.625,23.481851003681683,-0.3327571038201136,0.9779917370296717,-0.09261864634665806,-0.06531282541203243,-0.14646281199650324,0.009794150234431425,0.49998663200536625,0.8778065780886026,0.9256787629075075,-0.026685609825282675,-0.06593303652137539,1
GILD,2024-02-06,Healthcare,0.343,1.76,1,1,0.0013380396440231639,0.625,40.06813193064231,-0.8410027998256235,1.0392389512908695,-0.0212872613226196,-0.07183429282745502,0.05402048630036815,0.02210267176865068,0.34590485443880675,1.1740166651140553,0.9584531486055607,0.04593789594574993,-0.06722515726836953,0
GILD,2023-11-07,Healthcare,0.343,1.92,4,1,0.03532878847852197,0.625,56.80747799787528,-0.029410324233557827,1.0147243918856759,0.035874378799706674,0.010421928634731348,0.03591163411166409,0.010899395100180153,0.48180975017763605,1.0231521207877725,1.0255762151585819,-0.04659877288022263,0.0824731516799293,1
GILD,2023-08-03,Healthcare,0.343,1.64,3,3,0.09092891684822671,0.75,45.14066977558507,-0.018390691677415028,0.9998600257135459,-0.018473568647886518,0.04320238713995317,-0.02783155108392754,0.011935533421782924,0.4006262068106386,1.1592926594567403,0.9897457535812716,0.038864727049680914,-0.05733829569756743,0
GILD,2023-04-27,Healthcare,0.343,1.54,2,3,0.16134399900364035,0.75,63.82480490169954,0.2107042384740524,1.009514948042281,0.08291918295003486,-0.009762385066060308,-0.02005735930011976,0.012168082188051498,0.31947100385664456,0.7978010040754526,1.0430293935095218,0.055909503163846797,0.027009679786188068,0
GILD,2023-02-02,Healthcare,0.343,1.51,1,3,-0.006655501183789381,0.75,44.16745823362072,-0.28780078055950326,0.9963017652893225,-0.04998855251528733,-0.049273463189652644,0.2809709424867475,0.012532743857950343,0.2416589552502384,0.9539175895084689,0.9784311724268665,0.011539878569490902,-0.061528431084778235,1
GILD,2022-10-27,Healthcare,0.343,1.43,4,3,0.03336767788433351,0.75,57.17647882929657,0.13991337562932127,1.0065636602472485,0.024974059371945634,0.049261855692435574,0.15781823716446408,0.01818009274427331,0.41971377701091883,0.8404557091155781,1.021931204975642,-0.09761185116868165,0.12258591054062729,1
GILD,2022-08-02,Healthcare,0.343,1.52,3,1,0.040642113974559066,0.625,42.915915920766984,-0.19149909399493115,1.0023027458573202,0.0376584316586015,-0.029017887823175936,0.03678187071455641,0.012362931134246644,0.4866387401498319,0.8277495391610785,0.9881172344407038,0.04687637416739476,-0.009217942508793264,1
GILD,2022-04-28,Healthcare,0.343,1.81,2,3,-0.005730067953120205,0.625,66.56192298797446,0.31284936097199695,1.0124101660141838,0.11468590672108392,0.032847522086419056,-0.07635787827749752,0.011236063961795304,0.5194774890609345,0.8353040189151969,1.058858030041592,0.03276508633093256,0.08192082039015136,1
GILD,2022-02-01,Healthcare,0.343,1.59,1,1,0.14043052879984166,0.625,37.38036068529984,-0.4457686279495962,1.0145300300006137,-0.015164679787109558,-0.005679885022207953,-0.028917371532661607,0.009008333729923252,0.5288549638891883,1.197848380234143,0.9631429546049977,-0.06552841302043633,0.05036373323332677,0
GILD,2021-10-28,Healthcare,0.343,1.78,4,3,0.047340046664415714,0.625,39.85517260271013,-0.0839266245581839,0.9753862414394743,-0.04683448469032614,0.0010361698695970922,0.004978946238192616,0.010342174827922613,0.583058323754009,0.8699895369018259,0.9677413672846411,0.021559028514369638,-0.06839351320469578,1
GILD,2021-07-29,Healthcare,0.343,1.75,3,3,-0.02842350013361384,0.625,55.41742516693345,-0.011622729867778236,1.0111506539927198,0.0010989620683827805,-0.019769161363541565,0.083676720046723,0.007509312050938428,0.4902821252006255,0.9522522389973328,1.0089974722646349,0.031336926615898264,-0.030237964547515483,1
GILD,2021-04-29,Healthcare,0.343,2.11,2,3,-0.005638228533176401,0.75,52.05163190061251,0.009523835233356537,1.0184881810891004,0.052260295626723074,-0.015676745215198684,0.10497846041559633,0.01253472968755252,0.4796666294601332,0.823611998320892,1.0093801901834099,0.051051535846324825,0.0012087597803982497,0
GILD,2021-02-04,Healthcare,0.343,2.15,1,3,-0.0656786128807603,0.625,56.21593320164469,0.1020720985892829,1.0402440543495253,0.08833930857652739,0.07852168986754737,0.018720638118658206,0.018399759188557026,0.4559192880334718,0.921032278295883,1.0496478539656349,0.026109297525126474,0.06223001105140091,1
GILD,2020-10-28,Healthcare,0.343,1.89,4,2,-0.09188896857088477,0.625,32.93650550440931,-0.17683553667356489,0.9741370771407322,-0.045933095646531585,0.0373171440836122,-0.18465752813737613,0.013390149931076506,0.47616074932906194,0.9514972214270359,0.9503746179225818,0.030584970575055603,-0.07651806622158719,1
GILD,2020-07-30,Healthcare,0.343,1.45,3,3,-0.01718640757068312,0.75,47.33698296306089,-0.04689223821611116,1.0122396626592909,0.03734201315850538,-0.001433478809454547,0.022981685664113627,0.014655968298358267,0.40287623710282033,0.8620277408937324,0.9978517137158479,0.07907652870172321,-0.04173451554321783,0
GILD,2020-04-30,Healthcare,0.343,1.56,2,3,-0.011417176801452343,0.625,52.23142241040932,0.15714014687406608,1.040449437100168,0.13415002232251028,-0.04577391273025444,0.19361927789046174,0.043032691338836616,0.2684314712652206,1.1865929649405251,1.0309816070395978,0.13143786607890506,0.0027121562436052127,1
GILD,2020-02-04,Healthcare,0.343,1.67,1,1,0.006989796234723809,0.75,48.886309236131815,-0.013378152860321457,0.9869147546077784,-0.02143825384765774,-0.04285717668338018,-0.015102758738309463,0.009159909991809328,0.37899601820250284,1.2974991557540057,0.990423037996156,0.03522388781318542,-0.05666214166084316,0
GILD,2019-10-24,Healthcare,0.343,1.73,4,3,0.03630821178137442,0.75,58.03092958966178,0.24864395014288304,0.9966048936950864,0.0157245848667964,-0.02208885011153483,-0.0046973891403939705,0.011917466858677778,0.6067093453190934,0.8509235119905619,1.011518800602181,0.008764496926540355,0.006960087940256043,1
GILD,2019-07-30,Healthcare,0.343,1.71,3,1,0.07631608402608873,0.75,48.25813141503779,-0.24503243059880697,1.016244484501393,0.014105697234680026,-0.013478465913829174,0.021368175802475964,0.013750492766721361,0.31896872229960743,0.9465829474499939,0.9861599529161954,0.0435768971495174,-0.029471199914837376,1
GILD,2019-05-02,Healthcare,0.343,1.6,2,3,0.022872970253633666,0.625,47.46083526868394,-0.2261569942563975,1.0044764992900512,-0.010032459936360039,-0.04441792393976596,-0.012345315355378084,0.013034100979229753,0.6152121880079264,1.0699969508912537,0.9876554944645906,0.04330797320199653,-0.05334043313835657,1
GILD,2019-02-04,Healthcare,0.343,1.69,1,0,0.07632228464260722,0.75,52.304748760105994,0.09406851531443672,1.0034204387052892,0.008314583966757771,0.008224519475851899,-0.07041034624283582,0.018699410809885957,0.4847344319219994,0.898075812419767,1.0260528124760626,-0.0002627433090968134,0.008577327275854585,0
GILD,2018-10-25,Healthcare,0.343,1.63,4,3,0.060545620568181094,0.625,46.56088590266599,-0.182170304740275,1.015288408917867,0.03497615013469213,-0.040790100086259495,0.056928212622051166,0.016233864344424476,0.6658473250599646,0.9569070966872938,0.9898007994213529,-0.034592932393977316,0.06956908252866945,1
GILD,2018-07-25,Healthcare,0.343,1.56,3,2,0.04938675255447441,0.625,70.0826178789989,0.26706841996179653,1.0457163839647468,0.08019408730128452,0.09128394060340983,-0.03414941848294151,0.013268820697824769,0.5308482674293964,0.9645702828319623,1.0611055602619353,0.01774351044558764,0.06245057685569688,1
GILD,2018-05-01,Healthcare,0.343,1.67,2,1,0.07234741018657864,0.625,39.1609168966123,0.007602963808898244,0.9653665880434142,-0.10383355633513092,-0.0017373989595128592,-0.03714550564140384,0.016398233477530076,0.6588540740973071,0.7774307322372924,0.9633337794241842,-0.04584715976151854,-0.057986396573612375,0
GILD,2018-02-06,Healthcare,0.343,1.67,1,1,0.06549572893369976,0.625,75.50590275951325,0.5806202494534083,1.0521992885758176,0.1550874293798472,0.03430298805608656,0.0637468315290779,0.017989930328185137,0.4421471353898357,1.1597985890358022,1.123133934720715,0.05722094585728632,0.09786648352256089,1
